"id","conversation_id","full_text","url","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","view_count","favorite_count","retweet_count","reply_count","created_at"
"1647972665645228034","1647972665645228034","#hall #patrol. I'm so awake no one will ever get passssssszzzzzzz 😴
#CorgiCrew #corgi #dog #guardian https://t.co/e1Rp8yHUNo","https://twitter.com/JollyCorgi/status/1647972665645228034","hall","patrol","CorgiCrew","corgi","dog","guardian",,,,,,,,,,,,,,,,,,,,,,"367","31","1","1","2023-04-17T14:37:55.000Z"
"1647965987461820418","1647965987461820418","What are you looking at hooman?!?  Never seen a dog before?!?

#Corgi #CorgiCrew #Dog #dogsoftwitter #puppy #cute #cuteanimals #cutedogs https://t.co/Di38tZwAd7","https://twitter.com/Jacques_O_Bean/status/1647965987461820418","Corgi","CorgiCrew","Dog","dogsoftwitter","puppy","cute","cuteanimals","cutedogs",,,,,,,,,,,,,,,,,,,,"457","63","2","2","2023-04-17T14:11:23.000Z"
"1647721494406111232","1647721494406111232","Friandise, Pug eyes 🤣🤣
You should see her eyes when she eating...
💞Follow us for more amazing Pug videos and photos.💞
💞Mention your pug-lover friends.💞

.
.
.
#pug #dog #puglovershub #pugloverscommunity #usa #video #pugvideo #pugs #puglife #pugoftheday https://t.co/RHiiKRCHcN","https://twitter.com/pug_lovers_hub/status/1647721494406111232","pug","dog","puglovershub","pugloverscommunity","usa","video","pugvideo","pugs","puglife","pugoftheday",,,,,,,,,,,,,,,,,,"2313","138","14","0","2023-04-16T21:59:52.000Z"
"1647707136812539907","1647707136812539907","I had a lot of impressions to handle this weekend. Most of them were very positive. Therefore, today there is only a puristic excerpt from my everyday life. 😊

#ai #AIart #bluewillow_ai #photostudio #weekend #dog https://t.co/qGoDVFJ6jA","https://twitter.com/BeShy_maybe/status/1647707136812539907","ai","AIart","bluewillow_ai","photostudio","weekend","dog",,,,,,,,,,,,,,,,,,,,,,"228","13","3","1","2023-04-16T21:02:48.000Z"
"1647600118886182913","1647600118886182913","Uh oh.

https://t.co/39Vaw3PjFd

#dog #comedy #dogsoftwitter #pet #humor #cartoon #drawing #comics https://t.co/rf1JrWXkWd","https://twitter.com/FinnleyFrenchie/status/1647600118886182913","dog","comedy","dogsoftwitter","pet","humor","cartoon","drawing","comics",,,,,,,,,,,,,,,,,,,,"2324","33","5","1","2023-04-16T13:57:33.000Z"
"1647599082632888320","1647599082632888320","Wiener Dog
#comic #webcomic #dog https://t.co/yCb5vuwfYB","https://twitter.com/iammesutkaya/status/1647599082632888320","comic","webcomic","dog",,,,,,,,,,,,,,,,,,,,,,,,,"2549","89","4","1","2023-04-16T13:53:26.000Z"
"1647583722135343104","1647583722135343104","🐾👱🏼‍♀️🎸 Hey howdy hi 👋 y’all!  I’z hopez errry pal n their hoonans has a happy n chillaxing Sunday funday 🤩🎶🥁🎹 #sundayfunday #dolly #pug #dog #dogsoftwitter https://t.co/GCJHV9WC9N","https://twitter.com/dollypugton/status/1647583722135343104","sundayfunday","dolly","pug","dog","dogsoftwitter",,,,,,,,,,,,,,,,,,,,,,,"8598","170","5","4","2023-04-16T12:52:24.000Z"
"1647240870750502913","1647240870750502913","I hope you all have a great weekend 😊 

#dog #dogsoftwitter #DogsOnTwitter #cute #cutedog #corgi #CorgiCrew https://t.co/Wp744x6cMx","https://twitter.com/luna_corgi/status/1647240870750502913","dog","dogsoftwitter","DogsOnTwitter","cute","cutedog","corgi","CorgiCrew",,,,,,,,,,,,,,,,,,,,,"826","99","7","4","2023-04-15T14:10:02.000Z"
"1645920471341502464","1645920471341502464","We hope everyone is having a good night🌸🌷🌻🌼🌞🌿🌸 .
#basset #hound #bassethound #dogsofinstagram #bassetlove #dog #bassethoundsofinstagram #puppy #bassetsofinstagram #dogoftheday #bassethoundmoments #dogstagram #cute #doglover #houndsofinstagram #pet #bassets #lovedogs https://t.co/E00pFbiLiz","https://twitter.com/BreederBeagle/status/1645920471341502464","basset","hound","bassethound","dogsofinstagram","bassetlove","dog","bassethoundsofinstagram","puppy","bassetsofinstagram","dogoftheday","bassethoundmoments","dogstagram","cute","doglover","houndsofinstagram","pet","bassets","lovedogs",,,,,,,,,,"1285","107","13","6","2023-04-11T22:43:14.000Z"
"1645905926355054592","1645905926355054592","Is your pug like that? Suddenly got crazy and suddenly loved me too much.
💞Follow us for more amazing Pug videos and photos.💞

.
.
.
#pug #dog #puglovershub #pugloverscommunity #usa #video #pugvideo #pugs #puglife #pugoftheday https://t.co/bLP9aW7rcQ","https://twitter.com/pug_lovers_hub/status/1645905926355054592","pug","dog","puglovershub","pugloverscommunity","usa","video","pugvideo","pugs","puglife","pugoftheday",,,,,,,,,,,,,,,,,,"738","58","6","3","2023-04-11T21:45:26.000Z"
"1645599430555361280","1645599430555361280","Officers killed in western Wisconsin identified
😢RIP Officer Hunter Scheel, Cameron PD
Officer Emily Breidenbach, Chetek PD
Emily was handler of therapy K9 Grizz
https://t.co/oO9BVz6y3Y
#ThinBlueLine #K9 #dog #police #WaronDrugs #dogsoftwitter #OPLive #OnPatrolLive https://t.co/I0lrpOOKug","https://twitter.com/OnPatrolK9/status/1645599430555361280","ThinBlueLine","K9","dog","police","WaronDrugs","dogsoftwitter","OPLive","OnPatrolLive",,,,,,,,,,,,,,,,,,,,"9469","472","88","69","2023-04-11T01:27:32.000Z"
"1645401965252476928","1645401965252476928","Playdate 🐾🐕#ferret #playdate #Dog ❤️ https://t.co/AA8CYbY0sp","https://twitter.com/FerretTanu/status/1645401965252476928","ferret","playdate","Dog",,,,,,,,,,,,,,,,,,,,,,,,,"1856","71","6","1","2023-04-10T12:22:53.000Z"
"1645197419099856896","1645197419099856896","The cat has pranked the dog🐾🐶🤣
#CatsOfTwitter #CatsOnTwitter #cats #Caturday #CatsLover #Dog https://t.co/gLuiBzEha1","https://twitter.com/Catsunleashed1/status/1645197419099856896","CatsOfTwitter","CatsOnTwitter","cats","Caturday","CatsLover","Dog",,,,,,,,,,,,,,,,,,,,,,"1625","98","12","22","2023-04-09T22:50:05.000Z"
"1644981410082750464","1644981410082750464","NO DOCTOR HAS EVER THOUGHT OF THIS LOGICAL ERROR before?  🤔🧐🤣

#vaccine #allopathy #poison #toxin #Dog #Virus https://t.co/UcNFDynfqL","https://twitter.com/Kaushal01833606/status/1644981410082750464","vaccine","allopathy","poison","toxin","Dog","Virus",,,,,,,,,,,,,,,,,,,,,,"3468","89","39","15","2023-04-09T08:31:45.000Z"
"1648332608063897603","1648332608063897603","YAYYYYY!!!!!! We have finally arrived in the UK! 
Also, I approve of this carpet. 
#dogsoftwitter #holiday #Puppies #dogs https://t.co/VH0VXniwPH","https://twitter.com/arvo_the/status/1648332608063897603","dogsoftwitter","holiday","Puppies","dogs",,,,,,,,,,,,,,,,,,,,,,,,"317","38","0","2","2023-04-18T14:28:12.000Z"
"1648009104122585117","1648009104122585117","Please retweet to help Dougal find a home #LINCOLNSHIRE #UK   
Large Standard Poodle Cross aged 1-2. He needs an adult home but can live with another playful dog
Please contact the shelter for more info and read full details.  
DETAILS or APPLY 
https://t.co/Z8pS2J1VK4
#dogs https://t.co/U6I6HbtHBl","https://twitter.com/AdoptionsUk/status/1648009104122585117","LINCOLNSHIRE","UK","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"10228","378","517","7","2023-04-17T17:02:43.000Z"
"1647998552604549121","1647998552604549121","Sweet puppy...❤️🐾❤️🐾❤️🐾

#corgi #dogs https://t.co/2vZiz5M74t","https://twitter.com/corgidogslover/status/1647998552604549121","corgi","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,"437","66","6","0","2023-04-17T16:20:47.000Z"
"1647992020378562564","1647992020378562564","URGENT, please retweet to help Kiki find a home #MANCHESTER #UK   

Found as a stray, very thin with a matted coat, aged 14!!  Chow Chow Cross, she is very STRESSED IN THE KENNELS
Please contact the shelter for more information. 

DETAILS or APPLY👇 
https://t.co/MA16rdg9yV #dogs https://t.co/v9Yt4uTXlO","https://twitter.com/AdoptionsUk/status/1647992020378562564","MANCHESTER","UK","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"10403","375","620","2","2023-04-17T15:54:50.000Z"
"1647909591316066306","1647909591316066306","The baby corgi are sleeping peacefully with the mother 💤🤍

Follow Us ➡️ @corgi_station 🧡

🔔Turn On Post Notifications To See More 😍

📝 Comment, Tag &amp; Retweet 🔄

 #CorgiLover #CorgiCrew #Corgipuppies #corgis #puppies #dogs #dogsarefamily #happydog #doglife #cutedogs https://t.co/O5jZpf8w7a","https://twitter.com/corgi_station/status/1647909591316066306","CorgiLover","CorgiCrew","Corgipuppies","corgis","puppies","dogs","dogsarefamily","happydog","doglife","cutedogs",,,,,,,,,,,,,,,,,,"1130","112","9","1","2023-04-17T10:27:17.000Z"
"1647871627777003520","1647871627777003520","💕Good Morning Everyone💕

Just me and my 🎾

Wet out at the moment … but the☀️is trying it’s hardest to pop out😊

Have a great Monday🥰

Boop boop!

Love as always 
Hollybub x❤️
#dogs #dogsoftwitter #Dogsarefamily #cats #CatsAreFamily https://t.co/blz2XcmEa0","https://twitter.com/hollymaltese/status/1647871627777003520","dogs","dogsoftwitter","Dogsarefamily","cats","CatsAreFamily",,,,,,,,,,,,,,,,,,,,,,,"3329","483","23","79","2023-04-17T07:56:26.000Z"
"1647748719813509120","1647748719813509120","I found more snow! Dad said if I roll in this pile I’m getting a bath but I’ll take my chances! #dogsoftwitter #dogs #snowdog https://t.co/3Kn2JEFSje","https://twitter.com/thedogOpus/status/1647748719813509120","dogsoftwitter","dogs","snowdog",,,,,,,,,,,,,,,,,,,,,,,,,"645","42","3","1","2023-04-16T23:48:03.000Z"
"1647694845270544387","1647694845270544387","Lychee &amp; Eli owner surrenders Knowing that they can be EUTHANIZED. Full shelter 

52407409  
Male 

52430515  
Male 

Available for rescue, adoption or possibly death at any time. 

Russell Cnty-Phenix City AL
#rescue #pitbull  #adopt #puppies #dogs #deathrowdogs #deathrow https://t.co/pKu4xsWcjO","https://twitter.com/carawil17888192/status/1647694845270544387","rescue","pitbull","adopt","puppies","dogs","deathrowdogs","deathrow",,,,,,,,,,,,,,,,,,,,,"2634","166","274","23","2023-04-16T20:13:58.000Z"
"1648381072055435275","1648381072055435275","got that dog in me https://t.co/vcAibFuiw9","https://twitter.com/lawfulspice/status/1648381072055435275",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3692","146","9","0","2023-04-18T17:40:47.000Z"
"1647623776492765187","1647623776492765187","Please retweet to help Milo find a home #DURHAM #UK 
Small Chihuahua Cross aged 6, he may be able to live with another dog and older children🐶✅

DETAILS or APPLY👇
https://t.co/7wqh1rTQAV
#Chihuahua #dogs #pets https://t.co/OlDC8UYKBG","https://twitter.com/AdoptionsUk/status/1647623776492765187","DURHAM","UK","Chihuahua","dogs","pets",,,,,,,,,,,,,,,,,,,,,,,"10748","431","631","6","2023-04-16T15:31:34.000Z"
"1648378559470399488","1648378559470399488","The humanity...... https://t.co/WN4uIZ8bj5","https://twitter.com/TheRealDogPoun1/status/1648378559470399488",,,,,,,,,,,,,,,,,,,,,,,,,,,,"590","8","2","4","2023-04-18T17:30:48.000Z"
"1648286641612627972","1648286641612627972","Sweet but psycho ❤️

#cute #sprusky #crossbreed #dog #dogs #Dogsarefamily #dogsarelove #doglovers #petsathome https://t.co/N2MNuhjWtm","https://twitter.com/PepperMyloHolly/status/1648286641612627972","cute","sprusky","crossbreed","dog","dogs","Dogsarefamily","dogsarelove","doglovers","petsathome",,,,,,,,,,,,,,,,,,,"100","11","1","0","2023-04-18T11:25:33.000Z"
"1648282322943320065","1648282322943320065","Too early to get up so I’m napping with my fren Kirby! #Dogsarefamily #DogsofTwittter #Rottweiler #Dog https://t.co/DsJTnxF6Gz","https://twitter.com/ScarletteRottie/status/1648282322943320065","Dogsarefamily","DogsofTwittter","Rottweiler","Dog",,,,,,,,,,,,,,,,,,,,,,,,"199","21","1","1","2023-04-18T11:08:24.000Z"
"1648227237571821570","1648227237571821570","5 tips for long term #stress management
1) Adopt a #dog
2) Zentangle
3) Journaling/writing
4) Walk/exercise
5) Practice #Mindfulness 

#StressAwarenessMonth #Wellbeing https://t.co/okQBXUccJK","https://twitter.com/lamsalebanon1/status/1648227237571821570","stress","dog","Mindfulness","StressAwarenessMonth","Wellbeing",,,,,,,,,,,,,,,,,,,,,,,"189","10","2","0","2023-04-18T07:29:30.000Z"
"1648371477350064128","1648371477350064128","The Amazon delivery man broke our @HarringtonsPets bag of food getting it out of the van!  It spilt out all over the ground too! Harrington’s is our favourite food we all love it.   The delivery man took the bag away as it was so damaged but we got to clear up the driveway! https://t.co/oxJ08rHm4E","https://twitter.com/RPD2025STELLA/status/1648371477350064128",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3652","362","21","39","2023-04-18T17:02:40.000Z"
"1648155041822277635","1648155041822277635","Even the #dog saying no to old and greedy nafxanya’s groups","https://twitter.com/jirraji1/status/1648155041822277635","dog",,,,,,,,,,,,,,,,,,,,,,,,,,,"325","12","6","0","2023-04-18T02:42:37.000Z"
"1648368845457899520","1648368845457899520","The smartest dog in the room 😂😂 https://t.co/m58qh162DJ","https://twitter.com/CORIEA50/status/1648368845457899520",,,,,,,,,,,,,,,,,,,,,,,,,,,,"127","11","1","1","2023-04-18T16:52:12.000Z"
"1648152943873368072","1648152943873368072","#Dog #Naomi_CCSTCA_05 Head scratches for the win https://t.co/yWL6FF13Oq https://t.co/dMQRqwS5DO","https://twitter.com/AdoptCCAnimals/status/1648152943873368072","Dog","Naomi_CCSTCA_05",,,,,,,,,,,,,,,,,,,,,,,,,,"103","6","7","0","2023-04-18T02:34:17.000Z"
"1647591962566971393","1647591962566971393","#Dogs Adopted March - Willow, Missy, Pearl, Bella, Winston and Mavis. Thank for helping us find forever homes 🏡
#GermanShepherd #AdoptDontShop https://t.co/iBS4kJSBg6","https://twitter.com/gsrescueelite/status/1647591962566971393","Dogs","GermanShepherd","AdoptDontShop",,,,,,,,,,,,,,,,,,,,,,,,,"2224","196","77","4","2023-04-16T13:25:09.000Z"
"1648115248996417538","1648115248996417538","Nama miti bineennsuu sirrna moofa kana jibbee jira. https://t.co/ezLHwxWOKP","https://twitter.com/theoromiadailyp/status/1648115248996417538",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1791","34","11","2","2023-04-18T00:04:30.000Z"
"1648368767230152704","1648368767230152704","Bobo #166913 is now on a Department of Health hold for 10 days. We don’t know the circumstances and his hold will be released APR 28. He will need plenty of help getting out alive. Please keep sharing him for a foster or adopter VA to ME. Thank you. 
#RescueDogs #NewYork… https://t.co/PnSyMf3W3c","https://twitter.com/TomJumboGrumbo/status/1648368767230152704","RescueDogs","NewYork",,,,,,,,,,,,,,,,,,,,,,,,,,"2364","96","168","2","2023-04-18T16:51:53.000Z"
"1647902882421784578","1647902882421784578","Good morning and happy Monday. ☀️We hope you have a great day and week ahead. Please stay safe and always be kind. 🇺🇦❤️💕💗🐶🐾🌸🌻🌺
#dogsoftwitter #dog #dogs 
#CatsOfTwitter #cat #cats #beagle #beagles #Monday #RescueDog #blessed #grateful #BlessedAndGrateful https://t.co/4uClvUqwWE","https://twitter.com/GusandKelsey/status/1647902882421784578","dogsoftwitter","dog","dogs","CatsOfTwitter","cat","cats","beagle","beagles","Monday","RescueDog","blessed","grateful","BlessedAndGrateful",,,,,,,,,,,,,,,"884","95","11","21","2023-04-17T10:00:38.000Z"
"1647622821013536775","1647622821013536775","The legend that is Leon Daniel arrived at our shelter on Wednesday and kindly donated 80kg of #dog food! For those of you who don't know Leon, he's a singer, musician, and superstar in the making! If you’re on Instagram, please visit his Instagram account - LeonDaniel88 - and… https://t.co/3W6W6y3LDs","https://twitter.com/StreetHeartsBG/status/1647622821013536775","dog",,,,,,,,,,,,,,,,,,,,,,,,,,,"910","47","11","2","2023-04-16T15:27:46.000Z"
"1647500829685891072","1647500829685891072","Varnish day!! 🌟✨🌟

Portrait of my daughter with little Harry - detail 

So happy with how the limited palette colours have woken up 💓

#oilpainting #portrait #art #artist #womanartist #WomensArt #womensupportingwomen #daughterlove #dog #NintendoSwitch #painting #sundayvibes https://t.co/Mt6s5qq97n","https://twitter.com/GorceKaren/status/1647500829685891072","oilpainting","portrait","art","artist","womanartist","WomensArt","womensupportingwomen","daughterlove","dog","NintendoSwitch","painting","sundayvibes",,,,,,,,,,,,,,,,"4010","126","16","8","2023-04-16T07:23:01.000Z"
"1647588263639633921","1647588263639633921","Buster is 10yrs old and he has spent half his life with us, Buster can live with other #dogs but he is a very bold and confident boy so needs an exp and confident home 
#GermanShepherd #Cornwall 
https://t.co/EMVVFBdWqJ https://t.co/900Lm48tfj","https://twitter.com/gsrescueelite/status/1647588263639633921","dogs","GermanShepherd","Cornwall",,,,,,,,,,,,,,,,,,,,,,,,,"9211","540","508","7","2023-04-16T13:10:27.000Z"
"1647337380196524033","1647337380196524033","🎸👱🏼‍♀️🐾 Sooo y’all….like do anypaws 🐾no wha happens if I licks dem here cacti 👅 🌵 🫣 I’z always soooooo hungry nom nom 🤤 😋 #pug #dog #cactus #dolly #Nashville #DogsofTwittter https://t.co/aE1YsnY44a","https://twitter.com/dollypugton/status/1647337380196524033","pug","dog","cactus","dolly","Nashville","DogsofTwittter",,,,,,,,,,,,,,,,,,,,,,"780","85","3","3","2023-04-15T20:33:32.000Z"
"1648366754760884226","1648366754760884226","I've started making preparations for my retro dinner party 🎉 this weekend. You're all invited, and you can bring your cats and dogs. 

#retro #party #Flashback #British https://t.co/AAo8uVN0eE","https://twitter.com/YesterdaysBrit1/status/1648366754760884226","retro","party","Flashback","British",,,,,,,,,,,,,,,,,,,,,,,,"3832","84","6","18","2023-04-18T16:43:54.000Z"
"1647568016966578181","1647568016966578181","URGENT, please retweet to help Kiki find a home #MANCHESTER #UK 

Found as a stray, very thin with a matted coat, aged 14!!  Chow Chow Cross, she is very STRESSED IN THE KENNELS.
Please contact the shelter for more information. 

DETAILS or APPLY👇
https://t.co/MA16rdg9yV
#dogs https://t.co/eLMYcytoKa","https://twitter.com/AdoptionsUk/status/1647568016966578181","MANCHESTER","UK","dogs",,,,,,,,,,,,,,,,,,,,,,,,,"9309","302","512","6","2023-04-16T11:50:00.000Z"
"1648356365599997954","1648356365599997954","TIMELINE CLEANSE!!!!! here are my dogs :))) hope everyone is doing okay :)) i am not a fan of all the hatefulness going on rn 😅 feel free to drop some on your pets too i’d like to see them! https://t.co/onajk0t9IF","https://twitter.com/boldeeznutz/status/1648356365599997954",,,,,,,,,,,,,,,,,,,,,,,,,,,,"839","32","2","18","2023-04-18T16:02:37.000Z"
"1647283923850780673","1647283923850780673","Went from 80 degrees to 30 degrees 🤮🐾❤️ #pug #pugs #dog #retrievers #puglife #goldenretriever #blacklab #barknwagbuzz #retrieversoftiktok https://t.co/bCBEUipo5o","https://twitter.com/chuckthepug_ctp/status/1647283923850780673","pug","pugs","dog","retrievers","puglife","goldenretriever","blacklab","barknwagbuzz","retrieversoftiktok",,,,,,,,,,,,,,,,,,,"270","34","2","0","2023-04-15T17:01:07.000Z"
"1648354059139547137","1648354059139547137","The dog was stolen from this woman, she gave up her job to be able to search for him intensively. Three months later, she found him at the other end of the country. Here’s the moment of happiness when they finally saw each other again. ♥️ https://t.co/4lP8tKcher","https://twitter.com/doggynation_/status/1648354059139547137",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1453","239","31","8","2023-04-18T15:53:27.000Z"
"1647510847541968896","1647510847541968896","What is your favourite breed of dog? #Sui #SuiNetwork #dogs #pugs https://t.co/eVYVDe2VbT","https://twitter.com/sui_pugs/status/1647510847541968896","Sui","SuiNetwork","dogs","pugs",,,,,,,,,,,,,,,,,,,,,,,,"1746","51","39","40","2023-04-16T08:02:49.000Z"
"1648352401751957505","1648352401751957505","Dream &amp; his puppy dog eyes :] !

~ RTs very much appreciated as always !

[ @Dream__Fanart #dreamfanart ] https://t.co/ZQZWhw4waJ","https://twitter.com/Chidole_/status/1648352401751957505","dreamfanart",,,,,,,,,,,,,,,,,,,,,,,,,,,"2977","207","55","18","2023-04-18T15:46:52.000Z"
"1647260319469932545","1647260319469932545","School bus 🔥❤️
#dogs https://t.co/aHfCV70uwD","https://twitter.com/Gold_enRetriver/status/1647260319469932545","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,,"2627","143","16","1","2023-04-15T15:27:19.000Z"
"1647193368882032640","1647193368882032640","I’m not too wet now … can I come in? #collie #dog #dogsoftwitter #wetdog #SaturdayVibes https://t.co/xhDNBRvDo4","https://twitter.com/BenandOllie181/status/1647193368882032640","collie","dog","dogsoftwitter","wetdog","SaturdayVibes",,,,,,,,,,,,,,,,,,,,,,,"5915","104","7","1","2023-04-15T11:01:17.000Z"
"1648351208451751936","1648351208451751936","Imagine how frightening and traumatising it is for him to be shaking like that. He has been beaten and treated like a dog all his life by doing the simplest mistake but now he just shot a cop. Just look at him holding Foei while repeatedly saying it's a mistake.
#DoubleSavageEP2 https://t.co/lluuCcvZIF","https://twitter.com/meeratoona/status/1648351208451751936","DoubleSavageEP2",,,,,,,,,,,,,,,,,,,,,,,,,,,"1194","80","52","0","2023-04-18T15:42:07.000Z"
"1648340036306305026","1648340036306305026","Video stopped exactly before the dog started physically  assaulting the little girl.

Why not show the full video?","https://twitter.com/WokeJanta/status/1648340036306305026",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8519","402","189","13","2023-04-18T14:57:43.000Z"
"1646524173249044484","1646524173249044484","Some things never change..❤❤
Rate This Cuteness 10-100??😍😍
-
#dog #dogs #scotland #dogsoftwitter #Easter2023 #captainchaos #puppylove #puppies #goldenretrievers https://t.co/MKhv1FKrCY","https://twitter.com/_goldenretrieve/status/1646524173249044484","dog","dogs","scotland","dogsoftwitter","Easter2023","captainchaos","puppylove","puppies","goldenretrievers",,,,,,,,,,,,,,,,,,,"2118","214","22","2","2023-04-13T14:42:08.000Z"
"1646495847692075010","1646495847692075010","Baby bean 🫘 has been planning hail breaks from an early age 🤔😈

#ThrowbackThursday #TBThursday #Corgi #CorgiCrew #Dog #dogsoftwitter #puppy #cute #cuteanimals #cutedogs https://t.co/vkkbEgYN8t","https://twitter.com/Jacques_O_Bean/status/1646495847692075010","ThrowbackThursday","TBThursday","Corgi","CorgiCrew","Dog","dogsoftwitter","puppy","cute","cuteanimals","cutedogs",,,,,,,,,,,,,,,,,,"963","95","4","3","2023-04-13T12:49:35.000Z"
"1648325518432030723","1648325518432030723","Make dogs count 🐶 #taxday https://t.co/Oz7pqV0sNC","https://twitter.com/ManitowocMinute/status/1648325518432030723","taxday",,,,,,,,,,,,,,,,,,,,,,,,,,,"3401","43","11","1","2023-04-18T14:00:02.000Z"
"1646329035650375682","1646329035650375682","Free #Yoga Classes:

Start by bending over and picking up your #Dog Shit. https://t.co/KnXPj1461a","https://twitter.com/PaulDereume/status/1646329035650375682","Yoga","Dog",,,,,,,,,,,,,,,,,,,,,,,,,,"2066","91","33","6","2023-04-13T01:46:44.000Z"
"1648322172367282183","1648322172367282183","A comic about my dog https://t.co/3NJAz58ijm","https://twitter.com/AmiraAllis/status/1648322172367282183",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1851","138","19","6","2023-04-18T13:46:44.000Z"
"1646233943438393372","1646233943438393372","#Dog #Linguini_CCSTCA_06 With my sister Colette Please rescue us. We are just a couple of scared puppies  https://t.co/rsdBslFs1w https://t.co/myJiiEA1Yi","https://twitter.com/AdoptCCAnimals/status/1646233943438393372","Dog","Linguini_CCSTCA_06",,,,,,,,,,,,,,,,,,,,,,,,,,"1031","67","94","0","2023-04-12T19:28:52.000Z"
"1647242433586167809","1647242433586167809","Posting a video request for  help to get a feeding van for our feelings initiative. it's becoming very difficult due to non availability of our van
🙏 it is a bigger ask however we can't run without a food van 
Donate gpay Pytm  9899600421
#donate 
https://t.co/ifqxOQikn3
#dogs https://t.co/dGz8M8wXF9","https://twitter.com/TheViditsharma/status/1647242433586167809","donate","dogs",,,,,,,,,,,,,,,,,,,,,,,,,,"5061","133","96","5","2023-04-15T14:16:15.000Z"
"1645819790689292289","1645819790689292289","#Dog #Chase_CCSTCA_17 I love to sniff and explore https://t.co/RwZhm4Cs5M https://t.co/oOUXvhTwoC","https://twitter.com/AdoptCCAnimals/status/1645819790689292289","Dog","Chase_CCSTCA_17",,,,,,,,,,,,,,,,,,,,,,,,,,"607","52","45","0","2023-04-11T16:03:10.000Z"
"1646559952486400015","1646559952486400015","Running with a dog is like playing a game of 'catch me if you can' - and they’re always winning 🏃 

#PetParents #Pets #Dogs #DogRunning #DogsAndKids https://t.co/zqPmyIJn5I","https://twitter.com/ASPCAPetIns/status/1646559952486400015","PetParents","Pets","Dogs","DogRunning","DogsAndKids",,,,,,,,,,,,,,,,,,,,,,,"36224","634","54","4","2023-04-13T17:04:18.000Z"
"1645194921630990336","1645194921630990336","#Dog #Bo_CCSTCA_26 My new video https://t.co/tSif9tsXCB https://t.co/cD6V6ucQ2B","https://twitter.com/AdoptCCAnimals/status/1645194921630990336","Dog","Bo_CCSTCA_26",,,,,,,,,,,,,,,,,,,,,,,,,,"393","24","32","0","2023-04-09T22:40:10.000Z"
"1645176864120381440","1645176864120381440","Wannie Chase! Marker sketch 🐱🐶🔨🟦🟥🟩🟪

Even though this was a April fools joke, I just love the idea of it I wanted to something with it :)

#OC #art #sketch #cat #dog #WannieChase #marker https://t.co/r4InbWovyi","https://twitter.com/IsaacsArt2005/status/1645176864120381440","OC","art","sketch","cat","dog","WannieChase","marker",,,,,,,,,,,,,,,,,,,,,"1886","111","32","3","2023-04-09T21:28:24.000Z"
"1646248492707315713","1646248492707315713","The phrase ""if it ain't broke, don't fix it"" has been largely followed across the manufacturing industry. However, Rockwell Automation took a bold path - embarking on a digital transformation journey to cloud that helped it reduce costs and revolutionize its business model. #ad","https://twitter.com/WIRED/status/1646248492707315713","ad",,,,,,,,,,,,,,,,,,,,,,,,,,,"994284","45","3","1","2023-04-12T20:26:41.000Z"
"1645106615979311104","1645106615979311104","🚨Missing
K9 officer missing in Bowdon in Carroll County
😟K9 Jett with Bowdon PD. Where are you, boy?
https://t.co/FlH8FOyMWS
#ThinBlueLine #K9 #dog #police #WaronDrugs #dogsoftwitter #OPLive #OnPatrolLive https://t.co/RZ5RPFftpe","https://twitter.com/OnPatrolK9/status/1645106615979311104","ThinBlueLine","K9","dog","police","WaronDrugs","dogsoftwitter","OPLive","OnPatrolLive",,,,,,,,,,,,,,,,,,,,"22236","644","211","55","2023-04-09T16:49:16.000Z"
"1648317191421394947","1648317191421394947","Foster girl Lena wishes all a happy #TongueOutTuesday from the Vineyard! Lena loves playing with other dogs, chasing a ball, big sticks, puzzles, peanut butter &amp; belly rubs! She's ready for adoption:
https://t.co/iRREGl6vo5 https://t.co/A0FUdPqcjP","https://twitter.com/lisaburkin/status/1648317191421394947","TongueOutTuesday",,,,,,,,,,,,,,,,,,,,,,,,,,,"1721","81","33","2","2023-04-18T13:26:57.000Z"
"1646187381819670529","1646187381819670529","Different culture, same crime.

Watch and wake up: https://t.co/DZbjvvqCme 

Free mentoring+professional nutritional support for life: https://t.co/KpKJYLIujV

#vegan #vegetarian #meat #easter #dogs #Passover https://t.co/I2CYkvnVJO","https://twitter.com/SerraoMarcus/status/1646187381819670529","vegan","vegetarian","meat","easter","dogs","Passover",,,,,,,,,,,,,,,,,,,,,,"7749","412","334","32","2023-04-12T16:23:51.000Z"
