"id","conversation_id","full_text","url","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","hashtags/27","hashtags/28","hashtags/29","hashtags/30","hashtags/31","hashtags/32","hashtags/33","hashtags/34","hashtags/35","view_count","favorite_count","retweet_count","reply_count","created_at"
"1640278407647772676","1640278407647772676","Heartwarming memorial keychain 💖
&gt;&gt; https://t.co/VOZyAWmJ56
Worldwide Shipping
#dog #doglover #cat #catlover https://t.co/OmFAvA3yrH","https://twitter.com/pawfecthouse_co/status/1640278407647772676","dog","doglover","cat","catlover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"958428","9247","729","86","2023-03-27T09:03:41.000Z"
"1648400205258055680","1648400205258055680","Fur sure! 😺😺😺😺🌞🍻 https://t.co/5Nn6h0CIzy","https://twitter.com/ColeTheBlackCat/status/1648400205258055680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"554","75","7","2","2023-04-18T18:56:49.000Z"
"1648393925873238016","1648393925873238016","lore master https://t.co/JT1lLCnk9J","https://twitter.com/DontShowYourCat/status/1648393925873238016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28100","843","87","4","2023-04-18T18:31:52.000Z"
"1648393577678925824","1648393577678925824","EMPERA | FORTNITE FAN-DESIGNED OUTFIT SET CONCEPT 

Penguins might not be able to fly, but her outfit is.

🐧❄️

Check thread for all of the breakdown looks as always :3 https://t.co/hJZf5STt1C","https://twitter.com/DahjaCat/status/1648393577678925824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6261","248","80","54","2023-04-18T18:30:29.000Z"
"1648391012396441601","1648391012396441601","👋⛵😼 #BeeandPuppyCat

Watch PuppyCat sink more boats in Bee and PuppyCat Lazy in Space. Now streaming on @Netflix https://t.co/GgUpUIZhzP","https://twitter.com/BeeAndPuppyCat/status/1648391012396441601","BeeandPuppyCat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4854","305","52","3","2023-04-18T18:20:17.000Z"
"1648389060371656704","1648362262158098446","@DontShowYourCat store master https://t.co/m7uNTGEHEx","https://twitter.com/Eder_M_etxeba/status/1648389060371656704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28266","78","2","0","2023-04-18T18:12:32.000Z"
"1648387793708806144","1648387793708806144","This is by far my favourite scene in the entire comic. If you haven’t read it you are missing out. KAEYAS FACE IS SO FUNNY HE LOOKS LIKE HES HOLDING BACK DEMONS. Amber was very valid for that though, deserved/hj https://t.co/xaRvfkUUaR","https://twitter.com/_cat_pants_/status/1648387793708806144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"534","91","11","1","2023-04-18T18:07:30.000Z"
"1648386254118043649","1648386254118043649","The big chocolatto-catto beautifully rendered by @BearlyFeline!, complete with an expression so close to my own that I KNOW YOU'RE IN THOSE BUSHES I SEE YOU https://t.co/m99j3jszaj","https://twitter.com/two_old_cat/status/1648386254118043649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1128","43","10","0","2023-04-18T18:01:23.000Z"
"1648365884946128897","1648365884946128897","I just drove by an active shooter situation in Yarmouth Maine. Not sure exactly what happened yet. Hearing random people were shot and the shooter fled into the woods. Yarmouth was put on a red alert to shelter in place. I’m so sick of this shit! #Maine #guncontrolnow https://t.co/LMhJGsNCZq","https://twitter.com/sowegaCat/status/1648365884946128897","Maine","guncontrolnow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6132","174","82","24","2023-04-18T16:40:26.000Z"
"1648363258661982208","1648363258661982208","My birthday is on Friday🥳💜 https://t.co/VsWB7GP5RD","https://twitter.com/KittyCatJenna/status/1648363258661982208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14560","1006","43","29","2023-04-18T16:30:00.000Z"
"1648353694054768640","1648353694054768640","Chewy climes onto da roof
But she not can get down.
So I go and climes up too
And shows her all awound.

Wen I's done, I climes bak down,
And show her how it's done.
Chewy follows closely,
Den she ses dat dat was fun!

#CheddarPoetry #MeAndChewyGoOnRoof #ITeechChewy #IKeepHerSafe https://t.co/cf2LCcfATq","https://twitter.com/FartyCheddarCat/status/1648353694054768640","CheddarPoetry","MeAndChewyGoOnRoof","ITeechChewy","IKeepHerSafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3939","717","69","93","2023-04-18T15:52:00.000Z"
"1648341984439062529","1648341984439062529","CHANGKYUN OFFICIAL LOGO AND YOUTUBE CHANNEL OMG 😭 
https://t.co/tT7oc14SKp https://t.co/LFFgA72go7","https://twitter.com/TurtleLoveCat/status/1648341984439062529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9926","580","192","1","2023-04-18T15:05:28.000Z"
"1648332751530242050","1648332751530242050","Happy Birthday Fuuta!
#ミルグラムファンアート https://t.co/JUHMSsLVTi","https://twitter.com/CatDraft0307/status/1648332751530242050","ミルグラムファンアート",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7222","535","165","1","2023-04-18T14:28:47.000Z"
"1648396870652141572","1648396870652141572","Guess who’s home? 

Here they are ………..

The Twins 🖤🐾🖤 https://t.co/g8N8nflwdV","https://twitter.com/StrayCatsWM/status/1648396870652141572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505","115","8","5","2023-04-18T18:43:34.000Z"
"1648396456196186123","1648396456196186123","where is cat ?!!?!?  🐾 he left these paw prints behind but he can not be found :( https://t.co/4KEAU1iXpj","https://twitter.com/juliaapplepie_/status/1648396456196186123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"430","50","7","1","2023-04-18T18:41:55.000Z"
"1648391442564534272","1648391442564534272","under review https://t.co/NpQZs6l1QA","https://twitter.com/DontShowYourCat/status/1648391442564534272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10452","488","46","4","2023-04-18T18:22:00.000Z"
"1648385014160330760","1648385014160330760","sleep cat https://t.co/dRrugkJx60","https://twitter.com/jellybasak/status/1648385014160330760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"256","48","15","0","2023-04-18T17:56:27.000Z"
"1648376395574263817","1648376395574263817","Weez been on advenchurs in our stroller. Meowmy did take us on bus too. #CatsOfTwitter #CatsOnTwitter https://t.co/jYtspzECik","https://twitter.com/MeezerCats/status/1648376395574263817","CatsOfTwitter","CatsOnTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184","30","4","5","2023-04-18T17:22:12.000Z"
"1648371240619622400","1648371240619622400","This cat is an expert at catching fish. https://t.co/XUSEP7Y95H","https://twitter.com/Jazzie654/status/1648371240619622400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1642","91","16","6","2023-04-18T17:01:43.000Z"
"1648401075991465988","1648401075991465988","HOW TO BUILD A MILLION DOLLAR MINDSET: https://t.co/3XLG4gsvAo","https://twitter.com/LifeWthCat/status/1648401075991465988",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1932","27","15","3","2023-04-18T19:00:16.000Z"
"1648396829610967045","1648396829610967045","Me and him &lt;3 https://t.co/4t3Z4KCTw8","https://twitter.com/REAL_ENERGY_CAT/status/1648396829610967045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","6","1","1","2023-04-18T18:43:24.000Z"
"1648395376670416910","1648395376670416910","Truth! And look at how well it's already working for them. The so-called ""progressives"" have created a generation of obedient zombies.","https://twitter.com/cat_barnes30/status/1648395376670416910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1788","114","29","15","2023-04-18T18:37:38.000Z"
"1648393744498958353","1648393744498958353","🎉🎂 #Bitcoin celebrates its 15th anniversary with a strong market performance! 

Here's to many more years! 

#BTC #Anniversary #CryptoHistory https://t.co/hgJsDebsz3","https://twitter.com/HyperCoonCat/status/1648393744498958353","Bitcoin","BTC","Anniversary","CryptoHistory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131","3","2","4","2023-04-18T18:31:09.000Z"
"1648370402299723803","1648370402299723803","Pat the cat  🫳🐈‍⬛ https://t.co/RE9yimGZPS","https://twitter.com/KittBetelgeuse/status/1648370402299723803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5282","534","76","9","2023-04-18T16:58:23.000Z"
"1648387896414715904","1648387896414715904","Let’s use our voices wisely, especially for those who can’t 🕊️

#DemVoice1 #ProudBlue #TruBlue https://t.co/RRWoQtQ6YJ","https://twitter.com/RealMonkeyCat/status/1648387896414715904","DemVoice1","ProudBlue","TruBlue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"483","22","11","3","2023-04-18T18:07:54.000Z"
"1648386369847443457","1648386369847443457","🔥⏰ There is only one day left when you can purchase the second painting from the dark side collection🖤
❤️‍🔥@objktcom 

🔻LINK🔗

#nft #nfts #NFTGiveaway #tezos #TezosNFTs #objkt #art https://t.co/Yi8Ia05oCR","https://twitter.com/DragsiCat/status/1648386369847443457","nft","nfts","NFTGiveaway","tezos","TezosNFTs","objkt","art",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165","20","6","3","2023-04-18T18:01:50.000Z"
"1648380218954989579","1648380218954989579","Send pics of your pets plz 🥺
Gonna be live tonight at 7pm est
#cosplay #rem #rezero https://t.co/8txvCscxwG","https://twitter.com/cat_bat_cosplay/status/1648380218954989579","cosplay","rem","rezero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"357","72","2","4","2023-04-18T17:37:24.000Z"
"1648370611717128201","1648370611717128201","By: Banjo Woods in Facebook https://t.co/4GMiLTCudH","https://twitter.com/TecmesCat/status/1648370611717128201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203","25","6","4","2023-04-18T16:59:13.000Z"
"1648364923297185823","1648364923297185823","ello frins and happy #tunatuesday 🐾 im was promised a treat - but here i am - treatless 😼😾
🐾🐾
#CatsOfTwitter #Hedgewatch #AdoptDontShop 
🐾🐾
I am waiting... https://t.co/L8ArWMN4Xy","https://twitter.com/charlie_cat2020/status/1648364923297185823","tunatuesday","CatsOfTwitter","Hedgewatch","AdoptDontShop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152","21","1","1","2023-04-18T16:36:37.000Z"
"1648351685146996736","1648351685146996736","CHANGKYUN POSTED THIS VIDEO OF YOONOK CUDDLING WITH HIM I'M DEVASTATED 😭
https://t.co/fxiZek9lOm","https://twitter.com/TurtleLoveCat/status/1648351685146996736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6727","466","132","1","2023-04-18T15:44:01.000Z"
"1648358706613207041","1648358706613207041","soap, kitty ghost and head scritches 💀🐾🧼
(based on the cat head pap meme)

#callofduty #codmwii #soapghost https://t.co/D8seltYuIL","https://twitter.com/scentoflaven/status/1648358706613207041","callofduty","codmwii","soapghost",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6129","957","158","5","2023-04-18T16:11:55.000Z"
"1648356760963411968","1648356760963411968","I'm interested, I'm interested.https://t.co/2wseD8tMj1","https://twitter.com/TranslatedCats/status/1648356760963411968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25624","882","122","1","2023-04-18T16:04:11.000Z"
"1648350257812746241","1648350257812746241","will never tire how chaeryeong always gets surprised with our loud asses :((( but srsly though i would die to have more moments like this, shocking them, surprising them with how much love they deserve and we can give :((( https://t.co/qkhIPdyRXf","https://twitter.com/ryu_cats/status/1648350257812746241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1226","83","21","0","2023-04-18T15:38:20.000Z"
"1648178487075786753","1648178487075786753","#Tuesday #Tuesday #Morning #Cat #Kat #Kitty #Kittycat #Katzen #Rupee #RVG #Gingerballs #Gingergirl #Gingercat #CatsOfTwitter 
Happy #Chewsday, My Friend's.
Hope you have a wonderful day.
Love RupeeXXX ❤️❤️❤️ https://t.co/0REWUWp4gf","https://twitter.com/RupeeVon/status/1648178487075786753","Tuesday","Tuesday","Morning","Cat","Kat","Kitty","Kittycat","Katzen","Rupee","RVG","Gingerballs","Gingergirl","Gingercat","CatsOfTwitter","Chewsday",,,,,,,,,,,,,,,,,,,,,,"2760","229","20","37","2023-04-18T04:15:47.000Z"
"1648061268937564162","1648061268937564162","Fine, I'll get up and feed you
No need to get the lawyers involved 
#cat #Humor https://t.co/HkVeS6leNu","https://twitter.com/KlatuBaradaNiko/status/1648061268937564162","cat","Humor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3031","145","34","5","2023-04-17T20:30:00.000Z"
"1648348954990624769","1648348954990624769","“don’t make me remember cats”
“i know how you feel” https://t.co/5Je8DIe5tL","https://twitter.com/adhddenji/status/1648348954990624769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2887","242","46","2","2023-04-18T15:33:10.000Z"
"1648058586235273216","1648058586235273216","Night night sweet dreamies 

Choose to focus on the facts that you know, not on the unknown guesses freaking you out. 

#cats #cats #Cat #CatsOnTwitter #CatsOfTwitter https://t.co/mgE0FgECnk","https://twitter.com/TheStourbridge/status/1648058586235273216","cats","cats","Cat","CatsOnTwitter","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18764","2460","134","56","2023-04-17T20:19:21.000Z"
"1647993323586551813","1647993323586551813","Dog Wants Cat to Stop Stealing Its Food

Credit: Jukin Media
#dog #cat https://t.co/sfCwq6Hj0j","https://twitter.com/GourmetJourney/status/1647993323586551813","dog","cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"469","34","7","4","2023-04-17T16:00:01.000Z"
"1648339782865657858","1648339782865657858","actually pissing myself at this video of matty eating his palm skin 😭😭 https://t.co/ssyxCJbc9e","https://twitter.com/_alexisrry/status/1648339782865657858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1540","55","1","5","2023-04-18T14:56:43.000Z"
"1647898077229899777","1647898077229899777","Just in case anyone needs to hear healing purrs today…..

#CatsOfTwitter #Cat #CutsOnTwitter https://t.co/2JLDWOH6k8","https://twitter.com/TheVicarageCat/status/1647898077229899777","CatsOfTwitter","Cat","CutsOnTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4353","665","35","23","2023-04-17T09:41:32.000Z"
"1647833291523862528","1647833291523862528","Good Morning &amp; welcome to marvellous marmalade Monday

Reminder: you are completely capable of doing anything you decide to do. 

#cats #cats #Cat #CatsOnTwitter #CatsOfTwitter https://t.co/m97sWgaDjh","https://twitter.com/TheStourbridge/status/1647833291523862528","cats","cats","Cat","CatsOnTwitter","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21124","2634","179","51","2023-04-17T05:24:06.000Z"
"1648338828544049152","1648338828544049152","it’s their day 🥹 https://t.co/C3v016k0if","https://twitter.com/swhoutthere/status/1648338828544049152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1524","189","22","0","2023-04-18T14:52:56.000Z"
"1647671534893568001","1647671534893568001","💓SHY, SWEET 4YO BLACK KITTY ""NOE""💓
🔊NEEDS #ADOPTION OR #RESCUE🚓
▶ID 643902 Cage 626 https://t.co/2t6e0eepsH
🙏🏾#ADOPT #PLEDGE #SAVEALIFE #AdoptDontShop
#MARIETTA #GA @cobbkitties #CAT #AdoptMe
🍀#AdoptABlackCat🍀#BlackCatsRule🍀#CatsofTwitter https://t.co/3v2EATyBEE","https://twitter.com/sachikoko/status/1647671534893568001","ADOPTION","RESCUE","ADOPT","PLEDGE","SAVEALIFE","AdoptDontShop","MARIETTA","GA","CAT","AdoptMe","AdoptABlackCat","BlackCatsRule","CatsofTwitter",,,,,,,,,,,,,,,,,,,,,,,,"3550","377","395","15","2023-04-16T18:41:20.000Z"
"1648334063881850887","1648334063881850887","Meowrk Lee; curious cat, fast learner 🐈 https://t.co/x6vDQ6YtNS","https://twitter.com/LUV4MRK/status/1648334063881850887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4400","194","52","1","2023-04-18T14:34:00.000Z"
"1646916218476199936","1646916218476199936","💝HANDSOME, SWEET 4YO BROWN #TABBY KITTY ""GROGU"" IS #FIV+💝
🥠NEEDS #ADOPTION OR #RESCUE🚔
▶ID 643841 Cage 608 https://t.co/jcg8KfB2Pp
🙏🏾#ADOPT #PLEDGE #SAVEALIFE #AdoptDontShop
#MARIETTA #GA @cobbkitties #CAT #CatsofTwitter
👉🏽FIV+ Cats Can Live A Long Healthy Life! https://t.co/Fb7FBCegwr","https://twitter.com/sachikoko/status/1646916218476199936","TABBY","FIV","ADOPTION","RESCUE","ADOPT","PLEDGE","SAVEALIFE","AdoptDontShop","MARIETTA","GA","CAT","CatsofTwitter",,,,,,,,,,,,,,,,,,,,,,,,,"15529","469","346","12","2023-04-14T16:39:59.000Z"
"1648350520808214529","1648350520808214529","Fun fact: they sang without in-ear","https://twitter.com/DachaerownCat/status/1648350520808214529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6251","191","27","0","2023-04-18T15:39:23.000Z"
"1648332465403219968","1648332465403219968","Elon “Twitter #1 source of news Globally.” Elon “it was easy to get rid of 80% of the staff as they were activists not workers. Apple, META, GOOGLE you listening 😂 #elon #TuckerCarlson https://t.co/hkBbzu9Q07","https://twitter.com/CatsAMBF/status/1648332465403219968","elon","TuckerCarlson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505","35","12","2","2023-04-18T14:27:38.000Z"
"1646652503617052672","1646652503617052672","Adoptable #Cat #Magpie_PIMAAZ_03 I might seem shy, but I enjoy purring &amp; being petted. I would love a home to play. https://t.co/rciRBU4wE3 https://t.co/GUEpv0WzFe","https://twitter.com/AdoptMePimaAZ/status/1646652503617052672","Cat","Magpie_PIMAAZ_03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1931","104","132","4","2023-04-13T23:12:04.000Z"
"1647249855880785921","1647249855880785921","men who are cats","https://twitter.com/ikurins/status/1647249855880785921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3110111","385","90","6","2023-04-15T14:45:44.000Z"
"1646552597233389568","1646552597233389568","Dearest Street Mugger, It doesn’t fill itself up does it

*The little dish of tummy happiness

#Cats #Cat  #CatsOfTwitter #CatsOnTwitter #NotMyCat https://t.co/gLPzk829b3","https://twitter.com/FcJunction/status/1646552597233389568","Cats","Cat","CatsOfTwitter","CatsOnTwitter","NotMyCat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17843","2105","106","46","2023-04-13T16:35:05.000Z"
"1648340523139362822","1648340523139362822","they uploaded an individual photo of minhyuk and the tag says platoon leader trainee lee minhyuk 🥹 https://t.co/q1JozQSZoG","https://twitter.com/TurtleLoveCat/status/1648340523139362822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7627","493","146","1","2023-04-18T14:59:40.000Z"
"1648338123510759428","1648338123510759428","Realised I haven't drawn Vash with the GameCube yet and so https://t.co/3btbtjbD6S","https://twitter.com/ACatNamedSkai/status/1648338123510759428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12569","1171","132","4","2023-04-18T14:50:07.000Z"
"1646276378940301313","1646276378940301313","🧡HANDSOME, SCARED 7YO ORANGE #TABBY🐱KITTY ""KIBA""🧡
😿💔OWNER IS HOMELESS
🥠NEEDS #ADOPTION OR #RESCUE🚕
🔸ID 643797 Cage 616 https://t.co/YiX75b6mPA
🙏🏾#ADOPT #PLEDGE #SAVEALIFE #AdoptDontShop
#MARIETTA #GA @cobbkitties #CAT #AdoptMe
#AdoptAShelterCat #CatsofTwitter #RescueMe https://t.co/Y7VJOU4EDR","https://twitter.com/sachikoko/status/1646276378940301313","TABBY","ADOPTION","RESCUE","ADOPT","PLEDGE","SAVEALIFE","AdoptDontShop","MARIETTA","GA","CAT","AdoptMe","AdoptAShelterCat","CatsofTwitter","RescueMe",,,,,,,,,,,,,,,,,,,,,,,"6470","570","610","21","2023-04-12T22:17:29.000Z"
"1648270527902154754","1648270527902154754","‘I AM’ encore for THE SHOW 👏

#IAM1stWin #IVE40thWin
https://t.co/NAnWJZl6Ja","https://twitter.com/ivepics_/status/1648270527902154754","IAM1stWin","IVE40thWin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1302409","11602","3386","219","2023-04-18T10:21:31.000Z"
"1646008254047059968","1646008254047059968","#Wednesday #WednesdayMorning #Cat #Kat #Kitty #Kittycat #Katzen #Rupee #RVG #Gingerballs #Gingergirl #Gingercat #CatsofTwittter 
Happy #WhiskersWednesday, My Friend's.
Hope you have a wonderful day.
Love RupeeXXX ❤️❤️❤️ https://t.co/oY5F2Z7xP3","https://twitter.com/RupeeVon/status/1646008254047059968","Wednesday","WednesdayMorning","Cat","Kat","Kitty","Kittycat","Katzen","Rupee","RVG","Gingerballs","Gingergirl","Gingercat","CatsofTwittter","WhiskersWednesday",,,,,,,,,,,,,,,,,,,,,,,"10332","737","64","62","2023-04-12T04:32:03.000Z"
"1646166987058364416","1646166987058364416","💯💯💯 https://t.co/GG8nM1uvaO","https://twitter.com/DawnGma10/status/1646166987058364416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2230","49","25","2","2023-04-12T15:02:48.000Z"
"1621200875313045504","1621200875313045504","Bodega Semi-Annual Sale: Save up to 40% off over 75 brands","https://twitter.com/bodega/status/1621200875313045504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102842","9","0","9","2023-02-02T17:36:23.000Z"
"1645878886910263296","1645878886910263296","🐈‍⬛💖🐈‍⬛Mystic turns 1-yr-old next month - let's get this sweet, friendly boy adopted before then! #AdoptDontShop #kitten #kittens #cats #cat #pets #virginia #nova #dc #rescue #tuesday #NationalPetDay #tuesdayvibe #love #family #home #luv #Washingtondc #maryland #KittyTwitter https://t.co/qbCgqgbvxS","https://twitter.com/RappCatsAdopt/status/1645878886910263296","AdoptDontShop","kitten","kittens","cats","cat","pets","virginia","nova","dc","rescue","tuesday","NationalPetDay","tuesdayvibe","love","family","home","luv","Washingtondc","maryland","KittyTwitter",,,,,,,,,,,,,,,,,"7047","639","197","24","2023-04-11T19:58:00.000Z"
"1645838766765129729","1645838766765129729","My day has been hard so I Made some @unicouniuni3 doodles :3 I love this lil guy #cat https://t.co/6zPulQyQom","https://twitter.com/kigahto/status/1645838766765129729","cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257583","1626","373","6","2023-04-11T17:18:34.000Z"
"1645658981631774720","1645658981631774720","Why buy an alarm clock that has a repeat function when you have a Street Mugger in the garden?

#CatsOnTwitter #Catsoftwitter #NotMyCat #Cats #Cat https://t.co/h38cRL3lEF","https://twitter.com/FcJunction/status/1645658981631774720","CatsOnTwitter","Catsoftwitter","NotMyCat","Cats","Cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13247","1864","84","43","2023-04-11T05:24:10.000Z"
"1645544754594078721","1645544754594078721","We’ve spent the whole of Easter just filling our faces - and it’s gone straight to our bellies 😹😻😹

#kittencam #cricket #peaches #Fosterkittens #cute #cats #CatsOfTwitter #kitten #cat #kittens #kittensoftwitter #pets #catsofinstagram #pet #fosteringsaveslives ♥️ https://t.co/ZKeYFwYUkk","https://twitter.com/KittensCam/status/1645544754594078721","kittencam","cricket","peaches","Fosterkittens","cute","cats","CatsOfTwitter","kitten","cat","kittens","kittensoftwitter","pets","catsofinstagram","pet","fosteringsaveslives",,,,,,,,,,,,,,,,,,,,,,"14328","230","12","19","2023-04-10T21:50:16.000Z"
"1645530200363634695","1645530200363634695","🆘URGENT!🆘SUPER SENIOR ALERT🆘
💘SWEET 16YO #SENIOR WHITE &amp; BLACK KITTY ""MAMAS""💘
😿💔OWNER UNABLE 2 CARE 4, HAD SINCE KITTEN,😾NO VET CARE
🚨NEEDS #ADOPTION #RESCUE #FOSTER ASAP🚨
🚨168514 https://t.co/InkJ9drKjr
🙏🏾#ADOPT #PLEDGE #AdoptDontShop
#MANHATTAN #NYCACC #CAT https://t.co/7f95xB8ady","https://twitter.com/sachikoko/status/1645530200363634695","SENIOR","ADOPTION","RESCUE","FOSTER","ADOPT","PLEDGE","AdoptDontShop","MANHATTAN","NYCACC","CAT",,,,,,,,,,,,,,,,,,,,,,,,,,,"13903","640","725","24","2023-04-10T20:52:26.000Z"
